"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count"
"Nashik","Ahmednagar","Ahmednagar","Newasa","Nevasa","5348540","Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa","Belhekarwadi",2991,2,"0.000000","2.860000","2.890000","1.590000","0.000000","0.000000","0.190000","0.070000","95.500000","96.780000","53.110000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Nashik","Ahmednagar","Ahmednagar","Newasa","Nevasa","5348540","Retro.Sonai Karjgaon and 16 villages, Tal. Nevasa","Ganeshwadi",3017,2,"1.720000","1.980000","2.420000","2.170000","2.120000","1.600000","50.250000","57.110000","65.590000","80.120000","71.950000","70.330000","52.970000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Pimpalgaon jalal",1412,1,"0.000000","0.000000","0.030000","0.000000","0.000000","0.000000","1.230000","0.000000","0.090000","2.430000","0.190000","0.000000","0.010000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Pimpalkute BK.",811,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.270000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","33.870000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Pimpalkute Kh.",657,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Nandesar",1025,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.050000","0.030000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Nimgaon Madh",3048,1,"0.310000","0.310000","0.310000","0.310000","0.310000","0.310000","10.130000","10.130000","10.130000","10.130000","10.130000","10.130000","10.130000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Gawandgaon",3144,1,"0.000000","0.020000","0.000000","0.000000","0.000000","0.010000","0.090000","0.050000","0.480000","0.080000","0.000000","0.000000","0.350000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,0,1
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Katarni",3110,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Kusur",2292,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,2,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Undirwadi",3087,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Vikharni",2325,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Visapur",1938,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,6,1
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Somthan Desh",2869,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Suregaon Rasta",2428,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Dhamode",657,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Dhanora",1283,2,"11.850000","3.020000","10.730000","11.720000","1.480000","18.870000","1098.500000","923.320000","235.530000","836.700000","913.500000","115.180000","1470.890000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Ankute",2366,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Bharam",1595,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Andarsul",15233,4,"0.000000","4.180000","11.090000","7.360000","0.000000","4.160000","2.390000","0.000000","27.440000","72.820000","48.320000","0.000000","27.340000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019176","Retro. Bargaonpimpri & 6 VRWSS  Tal Sinnar","Pat Pimpri",4002,2,"0.640000","0.150000","0.000000","0.000000","0.000000","0.000000","24.590000","15.900000","3.740000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,1,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019176","Retro. Bargaonpimpri & 6 VRWSS  Tal Sinnar","Sunderpur",2212,2,"0.000000","0.000000","0.000000","1.840000","0.000000","0.530000","0.000000","0.000000","0.000000","0.000000","83.060000","0.000000","24.090000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019176","Retro. Bargaonpimpri & 6 VRWSS  Tal Sinnar","K.P Nagar",1078,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019176","Retro. Bargaonpimpri & 6 VRWSS  Tal Sinnar","Nimgaon Sinnar",4811,3,"0.000000","0.000000","4.360000","0.100000","0.000000","0.000000","5.530000","0.000000","0.000000","90.710000","2.090000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,2,1
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019176","Retro. Bargaonpimpri & 6 VRWSS  Tal Sinnar","Hiwargaon",2497,3,"0.000000","0.050000","0.100000","0.000000","0.000000","0.000000","2.690000","0.000000","1.890000","3.850000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019286","Nirhale-Fatehpur and 5 villages, Tal. Sinnar","Nandur Shingote",6496,5,"13.070000","22.090000","14.880000","16.360000","8.060000","17.610000","177.350000","201.180000","340.030000","229.140000","251.800000","124.120000","271.020000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019286","Nirhale-Fatehpur and 5 villages, Tal. Sinnar","Kankori",2427,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019286","Nirhale-Fatehpur and 5 villages, Tal. Sinnar","Manori",4139,2,"0.000000","0.410000","0.000000","0.020000","0.350000","0.000000","0.000000","0.000000","10.020000","0.000000","0.370000","8.560000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","Nashik","Sinnar","Sinnar","20019286","Nirhale-Fatehpur and 5 villages, Tal. Sinnar","Marhal (Bk.)",2934,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","W M Nashik","W.M.Nashik","Nifad","20039258","Ozar-Sakore & 2 Villages","Ozar",86060,4,"5.360000","9.630000","5.530000","6.270000","6.540000","3.630000","8.200000","6.230000","11.190000","6.430000","7.290000","7.600000","4.220000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,1,1
"Nashik","Jalgaon","Jalgaon","Erandol","Dharangaon","20061165","Paldhi (bk& Kh) RR Tal DHARANGAON","Paldhi Bk.",9303,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Jalgaon","Jalgaon","Erandol","Dharangaon","20061165","Paldhi (bk& Kh) RR Tal DHARANGAON","Paldhi Kh.",12377,3,"7.310000","16.850000","9.440000","6.860000","10.300000","18.760000","73.400000","59.030000","136.160000","76.270000","55.460000","83.190000","151.570000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Nashik","W M Nashik","W.M.Nashik","Dindori","20039258","Ozar-Sakore & 2 Villages","Janori",7926,1,"2.740000","3.050000","2.720000","2.630000","2.730000","1.720000","26.310000","34.630000","38.520000","34.290000","33.170000","34.480000","21.710000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,1,2
"Nashik","Nashik","W M Nashik","W.M.Nashik","Dindori","20039258","Ozar-Sakore & 2 Villages","Mohadi",5078,3,"0.240000","3.380000","0.720000","3.030000","0.000000","3.240000","54.250000","4.770000","66.650000","14.110000","59.630000","0.000000","63.800000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Nashik","Nashik","Nashik","Manmad","Yeola","20030798","Retrofitting To Yeola 38 Villages","Babulgaon Bk.",1774,1,"0.000000","0.300000","1.090000","2.150000","2.970000","4.480000","252.440000","252.440000","252.440000","252.440000","252.440000","252.440000","252.440000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Ahmednagar","Sangamner","Sangamner","Sangamner","7937337","Retro.Nimon and 4 villages, Tal. Sangamner","hilllock",3954,4,"6.420000","71.090000","9.430000","7.150000","3.460000","4.220000","201.420000","162.250000","1797.880000","238.540000","180.770000","87.590000","106.770000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,3,4
"Nashik","Ahmednagar","Sangamner","Kopargaon","Rahata","20054877","Retro.Kelvad Bk.& 2 villages RRWSS. Ta.Rahta","Kelwad Bk",4840,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.910000","9.250000","0.000000","0.000000","0.000000","0.000000","0.000000","18.810000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Ahmednagar","Sangamner","Kopargaon","Rahata","20054877","Retro.Kelvad Bk.& 2 villages RRWSS. Ta.Rahta","Kelwad Kd",5875,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,4,1
"Nashik","Ahmednagar","Sangamner","Kopargaon","Rahata","417239","Retro Rui & Shingave R.R.W.S.S Tal Rahata","Rui",6426,5,"476.710000","278.790000","557.840000","497.310000","438494.930000","3.870000","6635.600000","7418.510000","4338.490000","8680.970000","7738.960000","6823761.800000","60.260000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nashik","Ahmednagar","Sangamner","Kopargaon","Rahata","417239","Retro Rui & Shingave R.R.W.S.S Tal Rahata","Shingve",5274,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Gadchiroli","Aheri","7890975","Allapalli-Nagapalli RR","Allapalli",12363,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Gadchiroli","Aheri","7890975","Allapalli-Nagapalli RR","Nagepalli",6999,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Dewada Kh.",4792,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Futan",2204,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Chak Kosambi - 1",724,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Chak Navegaon",440,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Chek Thane Wasna",1700,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Borda Dixit",1008,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,0,5
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Chak Ghanoti - 1",868,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,6,1
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Chak Hattibodi",544,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Welwa",1548,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Rampur Dixit",680,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Selur Nagreddi",568,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Nagpur","Chandrapur","Chandrapur","Pombhurna","Pombhurna","7928270","Pomnbhurna Grid & 15 Villages RR Retrofitting","Mohadi",3272,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
