"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count","dashboard_url"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Khumagad",608,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","192.430000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Bhatkuli%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CKhumagad"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Koltek",NULL,1,"1.180000","0.000000","0.000000","1.270000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Bhatkuli%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CKoltek"
"﻿Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Krishnapur",1029,1,"1.920000","1.060000","1.990000","1.790000","1.430000","1.630000","166.180000","186.590000","103.010000","193.390000","173.960000","138.970000","158.410000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-%EF%BB%BFAmravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CKrishnapur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Lasanapur",0,1,"1.780000","0.990000","1.730000","2.140000","1.900000","1.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CLasanapur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Madhalapur",0,1,"1.160000","0.530000","0.730000","0.340000","0.930000","0.330000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CMadhalapur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Makrampur",112,1,"3.100000","0.000000","0.000000","2.400000","0.000000","0.000000","0.000000","2767.860000","0.000000","0.000000","2142.860000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CMakrampur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Mhaispur",794,1,"0.630000","0.620000","0.640000","0.630000","0.580000","0.620000","83.120000","79.350000","78.090000","80.600000","79.350000","73.050000","78.090000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CMhaispur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Nandura Bk.",2311,3,"0.000000","38.810000","44.750000","0.000000","0.000000","34.090000","0.000000","0.000000","1679.510000","1936.410000","0.000000","0.000000","1475.240000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,4,3,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CNandura%20Bk."
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Bhatkuli","20003791","105 Villages RRWSS","Nanori",1237,1,"21.470000","30.200000","17.510000","30.150000","18.960000","30.680000","2407.390000","1735.550000","2441.110000","1415.750000","2437.320000","1532.590000","2480.400000","04-Jun","05-Jun","06-Jun","07-Jun","08-Jun","09-Jun","03-Jun","04-Jun","05-Jun","06-Jun","07-Jun","08-Jun","09-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Bhatkuli%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CNanori"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Naya Akola",3201,6,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CNaya%20Akola"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Nirul",1528,4,"1.620000","1.690000","1.630000","1.780000","1.650000","1.670000","112.570000","106.020000","110.600000","106.680000","116.490000","107.980000","109.290000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CNirul"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Pohara",517,1,"0.000000","1.200000","0.000000","1.270000","0.080000","1.220000","276.600000","0.000000","232.110000","0.000000","245.650000","15.470000","235.980000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,3,4,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CPohara"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Chandur Bazar","20003791","105 Villages RRWSS","Pusda",5512,4,"0.600000","0.650000","0.930000","0.690000","0.640000","0.670000","13.610000","10.890000","11.790000","16.870000","12.520000","11.610000","12.160000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Chandur%20Bazar%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CPusda"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Rama",891,2,"16.020000","18.290000","16.010000","14.820000","17.270000","16.390000","1910.210000","1797.980000","2052.750000","1796.860000","1663.300000","1938.270000","1839.260000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CRama"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Saur",3880,1,"1.260000","0.630000","1.510000","1.620000","1.230000","2.190000","52.580000","32.470000","16.240000","38.920000","41.750000","31.700000","56.440000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,6,1,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CSaur"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Sayat",2238,5,"1.620000","0.830000","0.000000","0.850000","0.000000","0.470000","76.850000","72.390000","37.090000","0.000000","37.980000","0.000000","21.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CSayat"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Selora",1555,1,"1.100000","1.100000","1.050000","1.410000","1.300000","0.920000","64.310000","70.740000","70.740000","67.520000","90.680000","83.600000","59.160000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CSelora"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Shirajgaon",1491,6,"7.800000","6.490000","7.390000","6.760000","7.810000","6.880000","458.080000","523.140000","435.280000","495.640000","453.390000","523.810000","461.440000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CShirajgaon"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Shirala",10390,6,"2.300000","2.400000","2.430000","2.530000","2.030000","2.530000","26.660000","22.140000","23.100000","23.390000","24.350000","19.540000","24.350000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CShirala"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Takarkheda",1961,4,"0.000000","0.000000","0.000000","0.000000","1.100000","1.680000","0.000000","0.000000","0.000000","0.000000","0.000000","56.230000","85.670000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,5,2,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CTakarkheda"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Talwel",4024,6,"3.640000","3.650000","3.460000","3.670000","3.110000","3.430000","99.160000","90.460000","90.810000","85.980000","91.230000","77.290000","85.240000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CTalwel"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Amravati","20003791","105 Villages RRWSS","Tarkheda",3773,3,"3.310000","3.540000","3.770000","3.420000","3.560000","3.650000","96.470000","87.730000","93.820000","99.920000","90.640000","94.350000","96.740000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Amravati%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CTarkheda"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Virshi",1231,1,"0.670000","1.160000","4.270000","13.770000","5.850000","1.490000","792.040000","54.430000","94.230000","346.870000","1118.930000","475.220000","121.040000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CVirshi"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Waigaon",1824,2,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CWaigaon"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Waki",872,2,"0.260000","0.000000","0.140000","0.270000","0.100000","0.090000","17.200000","29.820000","0.000000","16.060000","30.960000","11.470000","10.320000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,7,0,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CWaki"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Wandli",494,1,"6.100000","5.710000","7.470000","3.720000","2.660000","6.630000","1198.380000","1234.820000","1155.870000","1512.150000","753.040000","538.460000","1342.110000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CWandli"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Wathoda",2563,2,"3.050000","0.000000","1.910000","2.220000","2.380000","2.440000","100.270000","119.000000","0.000000","74.520000","86.620000","92.860000","95.200000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",1,1,6,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CWathoda"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Yelki",1086,2,"26.930000","38.380000","27.600000","38.510000","23.320000","39.600000","3471.450000","2480.000000","3534.190000","2541.060000","3546.040000","2147.270000","3646.030000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CYelki"
"Amravati","Amravati","Amravati W.M","W.M.Amravati - 2","Achalpur","20003791","105 Villages RRWSS","Zanji",175,3,"0.630000","2.940000","0.530000","4.030000","0.600000","2.520000","1382.860000","360.000000","1680.000000","302.860000","2302.860000","342.860000","1440.000000","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun","10-Jun","11-Jun","12-Jun","13-Jun","14-Jun","15-Jun","16-Jun",0,0,7,"https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%20W.M%5CSub%20Division-W.M.Amravati%20-%202%5CBlock-Achalpur%5CScheme-20003791%20-%20105%20Villages%20RRWSS%5CZanji"
